Date,0
2010-07-09,-0.0022
2010-07-12,0.0014
2010-07-13,-0.0039
2010-07-14,0.0055
2010-07-15,0.0056
2010-07-16,0.003
2010-07-19,-0.0023
2010-07-20,0.0019
2010-07-21,0.0065
2010-07-22,-0.0042
2010-07-23,-0.0034
2010-07-26,0.0004
2010-07-27,-0.0046
2010-07-28,0.0032
2010-07-29,0.0012
2010-07-30,0.0072
2010-08-03,0.004
2010-08-04,-0.0036
2010-08-05,0.0044
2010-08-06,0.0065
2010-08-09,-0.0002
2010-08-10,0.0038
2010-08-11,0.0047
2010-08-12,-0.0027
2010-08-13,0.0046
2010-08-16,0.0093
2010-08-17,-0.0041
2010-08-18,-0.0001
2010-08-19,0.0047
2010-08-20,-0.0027
2010-08-23,0.0005
2010-08-24,0.0076
2010-08-25,-0.0036
2010-08-26,0.0045
2010-08-27,-0.0124
2010-08-30,0.008
2010-08-31,0.0051
2010-09-02,-0.0033
2010-09-03,-0.0051
2010-09-07,0.0079
2010-09-08,-0.0024
2010-09-09,-0.0086
2010-09-10,-0.0019
2010-09-13,0.005
2010-09-14,0.0051
2010-09-15,-0.0039
2010-09-16,-0.0045
2010-09-17,0.0029
2010-09-20,0.0047
2010-09-21,0.0087
2010-09-22,0.002
2010-09-23,0.0014
2010-09-24,-0.0039
2010-09-27,0.0079
2010-09-28,0.0042
2010-09-29,-0.0029
2010-09-30,-0.0009
2010-10-04,0.0016
2010-10-05,0.0057
2010-10-06,0.0025
2010-10-07,0.0019
2010-10-08,0.0027
2010-10-11,0.0006
2010-10-12,-0.0007
2010-10-13,0.0008
2010-10-14,-0.0047
2010-10-15,-0.0002
2010-10-18,0.0038
2010-10-19,-0.0017
2010-10-20,-0.0013
2010-10-21,-0.0033
2010-10-22,0.0018
2010-10-25,-0.001
2010-10-26,-0.0049
2010-10-27,-0.0032
2010-10-28,0.0053
2010-10-29,0.0034
2010-11-02,0.0066
2010-11-03,0.0014
2010-11-04,0.0096
2010-11-05,-0.0036
2010-11-08,0.0006
2010-11-09,-0.0093
2010-11-10,0.0044
2010-11-11,-0.002
2010-11-12,-0.0097
2010-11-15,-0.0107
2010-11-16,0.0022
2010-11-17,-0.0007
2010-11-18,0.0028
2010-11-19,0.0026
2010-11-22,0.0057
2010-11-23,-0.003
2010-11-24,-0.0021
2010-11-26,0.0016
2010-11-29,0.0017
2010-11-30,-0.0009
2010-12-02,0.0048
2010-12-03,0.0019
2010-12-06,0.0025
2010-12-07,-0.0058
2010-12-08,-0.0038
2010-12-09,0.0003
2010-12-10,0.0005
2010-12-13,-0.0016
2010-12-14,-0.0028
2010-12-15,-0.0026
2010-12-16,0.0078
2010-12-17,0.0049
2010-12-20,0.0011
2010-12-21,0.0074
2010-12-22,-0.0009
2010-12-23,-0.0027
2010-12-27,0.0013
2010-12-28,-0.0065
2010-12-29,0.0052
2010-12-30,-0.0025
2010-12-31,-0.0004
2011-01-04,-0.0026
2011-01-05,0.0037
2011-01-06,-0.0002
