Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2019-03-07,44.338067794203205,61.45864399029387,51.4307431743023,51.47395837116003,56.40441554981208,55.71169985455444,37.95097056200421,50.62330901464007,42.426124234486124,40.3869825426735,46.477953407622806,34.958577372604964,67.40317839972181,47.59420596452439,36.31981411022679,61.869649503181655,16.37340897755284,59.67508674132476,66.40346644607959,25.104173105692468,25.835400774835435,56.23933989542024,32.56711890852489
2019-03-08,41.34795629242446,62.70533908313754,46.27973363027342,46.51144760506946,56.376945217363605,56.62189764742793,37.333714057068626,48.045260568649304,39.24329360399132,40.905087448446444,47.51201364083475,33.874741139984735,60.790651307224195,48.89132464217483,35.561757367462704,57.86678058636206,16.042213195766962,60.47200630442099,63.49814393445391,25.749970245153506,28.661059391157877,44.61493677713156,31.48231787106053
2019-03-11,49.028532786884604,47.63825354561641,53.55436599310251,54.578579648404514,35.15875979849872,64.74344548858292,49.576812349789016,58.43898803615349,44.77493196671839,51.23855818005763,51.52616407707266,33.146547150412516,64.45703468329273,56.66461443345148,35.19810818237029,68.92466829155403,22.508070481977896,64.75040646264948,69.77558820152998,30.78322728411115,33.64736873076819,48.19943086394733,43.61909439886098
2019-03-12,45.174265513254824,47.63825354561641,56.19049522725165,48.7632273066043,24.21341674906722,62.24883618003853,54.97508961280867,50.91038356486559,43.225335916285886,53.459719490351134,55.622818886486215,39.458131768984025,69.78775023471295,61.04792895493522,33.82419159583682,69.2309746115832,22.943258768677538,68.72422989588621,72.16509483187463,33.37522335472231,34.230834637612006,62.08218568708426,41.88276981322412
2019-03-13,55.22996564463071,51.22762995567007,64.8219903385426,52.21823060774587,25.995618816786617,64.44999091532753,53.66345455308583,59.40298885056714,46.52154481192388,55.03019492545195,58.946836858563024,44.87772422112892,69.02180582628677,63.576335821742056,41.75064184255418,74.48690512277767,34.13286657638672,68.60524320010498,76.72925926432943,35.37185804072499,37.553022099583345,71.34960827113136,35.640399726937716
2019-03-14,47.30799583806002,45.96454235132144,70.102485177259,42.12866252913208,24.58406906779662,66.00728533284814,47.33860045234059,60.375962348995444,47.150253091913896,56.29967012424996,56.9063619405292,42.057045472481235,67.9822009687351,61.01195220426295,44.5523026452441,68.52346394338784,34.70179381577388,71.20972117003352,76.78569004973627,33.76413229432423,35.92004107435848,74.0036896389056,56.25816690432462
2019-03-15,46.555740689522565,49.921603610448294,73.20356290228992,38.24531381144342,30.716070755298432,66.41190692303721,52.50644112209534,54.779782703867404,44.08939152898469,63.26977981248533,53.72878923344772,43.96532825951023,66.58861963501963,63.38059077191525,50.86973163182509,69.50019296670277,40.3676145846338,71.72575393692313,79.09938325301655,34.01789604569528,35.418068457483145,77.71307043933076,49.57423745744453
2019-03-18,52.602855888460134,55.35759889146167,74.49968750502211,41.960811549468005,27.7854504758304,63.874986482318384,52.02845807627959,58.9637469596159,49.1773708597254,56.429488422136316,47.994444315935475,44.96580319858687,68.14494448823373,55.47568016413125,51.62753712925287,74.63986127743323,40.556733808077524,66.80387955275884,80.36503586352991,35.908613983616306,36.635630272939245,78.26991967806815,44.785448310814296
2019-03-19,33.91436553303947,60.28246114570255,77.13678040927556,40.108054662428536,29.06143179198112,65.43894509351117,71.58822469253889,56.728780521333434,49.35463361238942,45.58673767527681,54.00297066382068,46.89627922857481,68.82084412008604,53.84366887048941,51.695834602536536,66.01021436463874,41.57581513729726,71.07788086266186,72.41757649607848,35.58811240037055,36.25964894781582,77.73579685172876,45.58845819953058
2019-03-20,35.06986971380809,65.1944127335048,78.69271758543968,38.97940085270705,32.190173652349344,69.35540337245305,68.24891287368104,50.112323342851724,45.3845813259057,46.69850299893921,48.0164366723919,49.52672046680362,62.883395820633126,50.1959841283446,47.52547031118447,63.24886925718728,41.41959582627382,67.96184204337914,74.65983175903057,34.40582189154043,36.97118098883317,79.36242019407962,43.633928063688515
2019-03-21,42.225959065765224,65.64099007233285,81.37599800867326,46.99746328279357,30.325505715865916,76.45331189739001,76.90104669865637,57.25585509203163,49.50019961651107,64.7227982656564,58.65317952469494,49.50856358088088,69.67410901663284,56.63403704846085,52.28427550695129,70.74152871169221,46.505023345277884,76.7551166520112,82.56163027748563,39.462425324705464,43.74119092216467,82.33667616633245,43.053800367434405
2019-03-22,36.72309657406717,65.5792857163808,67.89448192177639,37.94666913351855,25.39994271583032,54.995047335363395,63.657448045551675,48.79392482866179,36.97706742635747,65.6592952959086,47.42408056735966,37.966487083348355,46.65012112424888,46.305569189983764,38.65227164366271,47.852930703657826,34.06059698748756,58.26683930039117,63.139167585449,31.326986214538024,35.380583861928486,72.6515320723012,32.57340231274749
2019-03-25,40.495198586672785,70.38677899838842,60.04188529027585,38.2345239028924,34.59914366220167,55.683374304360775,60.634685861227354,49.98740469960447,42.936758172429506,53.27568975182622,45.90648722204447,46.04273848831862,47.611520253574106,51.37769432839436,32.246420380714284,49.242543906020536,30.30944442088453,56.64854813927065,63.81343328854723,28.7949829694451,35.15432073524343,69.96031840886893,29.519442190860488
2019-03-26,41.83871782662737,73.38222459926757,58.511497451947,40.4446600433783,34.553912648895164,60.19359672930258,58.495882876540726,53.42074374964035,44.5837332320387,59.55787497966742,44.12322836589225,49.88305664286253,55.282482233642256,60.3019458273106,27.20679170950038,55.6227541029206,33.77858479940197,61.63053482606977,68.83583210402699,30.73954288931941,37.35765057417796,71.64110541833352,34.302176241995596
