Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2019-01-02,137.78,114.88,287.99,264.73,323.81,178.32,18.83,68.16,126.38,101.43,57.2,1721.7,143.01,98.05,48.18,67.49,20.63,147.76,210.55,10.45,18.78,5.92,7.0
2019-01-03,132.68,111.31,287.5,258.08,310.9,169.12,17.05,65.12,121.51,98.31,52.42,1663.12,137.64,100.21,46.23,65.57,19.93,142.59,199.6,9.92,17.96,5.78,6.8
2019-01-04,137.79,114.66,302.74,265.04,327.08,179.23,19.0,67.35,128.15,101.78,58.18,1717.55,143.66,106.0,49.44,68.05,20.72,148.97,202.47,10.3,18.51,6.23,6.94
2019-01-07,138.65,115.28,301.47,268.08,328.11,186.67,20.57,67.32,128.23,102.42,60.72,1711.82,147.32,107.94,52.13,67.94,20.95,151.4,209.92,10.84,18.9,6.48,7.17
2019-01-08,150.75,116.34,300.71,269.87,340.53,188.11,20.75,68.53,129.77,103.19,63.12,1686.92,148.05,108.61,53.78,68.94,21.21,156.92,214.28,10.91,19.13,6.4,7.25
2019-01-09,150.36,117.21,297.64,270.54,343.83,190.47,20.19,68.8,130.27,102.7,65.93,1649.49,150.64,109.96,55.07,69.4,21.21,155.64,216.95,11.13,19.35,6.56,7.43
2019-01-10,154.66,115.94,292.67,277.5,352.61,190.0,19.74,69.48,132.96,103.83,66.1,1677.33,152.6,110.93,55.55,70.6,21.47,157.76,217.96,11.15,19.47,6.5,7.48
2019-01-11,153.21,116.18,294.54,277.73,352.9,191.69,20.27,69.19,132.1,103.53,66.23,1665.89,154.75,111.13,55.47,70.55,21.17,157.93,218.1,11.17,19.71,6.47,7.65
2019-01-14,153.89,114.68,291.56,277.51,350.36,188.4,20.23,69.76,131.8,103.66,65.18,1692.88,153.6,107.58,57.13,70.21,20.79,157.0,215.58,11.01,19.27,6.23,7.47
2019-01-15,152.48,117.09,294.0,276.0,352.24,188.35,20.38,69.89,130.69,104.71,65.96,1698.31,156.16,111.73,59.24,69.88,21.01,160.45,222.85,11.41,21.14,6.32,7.48
2019-01-16,151.97,116.8,293.81,272.39,352.06,189.59,19.73,69.77,131.66,103.67,65.9,1680.57,157.13,111.7,60.43,70.28,21.05,161.63,221.24,11.16,20.92,6.52,7.32
2019-01-17,154.64,119.16,294.41,278.8,359.09,186.53,20.25,70.97,134.54,104.21,68.84,1724.51,158.31,114.62,63.29,71.23,21.23,163.42,221.03,11.23,20.95,6.7,7.45
2019-01-18,158.34,116.59,291.4,282.87,364.73,190.09,20.77,71.68,136.6,105.84,72.24,1760.26,161.71,117.05,62.38,72.36,21.75,164.44,232.08,11.33,21.28,6.75,7.81
2019-01-22,155.02,117.09,284.97,279.59,357.9,185.7,19.76,69.89,132.24,105.34,67.85,1708.98,161.03,114.29,60.48,70.79,21.32,163.07,222.99,10.87,20.57,6.91,7.57
2019-01-23,154.33,118.79,284.53,283.51,358.61,183.96,19.8,73.66,131.82,105.89,69.1,1744.31,158.63,117.0,60.17,70.71,21.44,163.09,222.29,10.81,21.05,5.76,7.56
2019-01-24,160.34,114.99,287.58,285.25,358.27,185.7,20.85,72.72,132.73,105.16,73.94,1795.67,158.1,117.91,61.03,71.2,21.77,163.48,226.45,11.11,21.53,5.92,7.48
2019-01-25,160.95,114.97,291.41,287.04,364.2,191.08,21.93,72.88,136.86,105.43,77.97,1802.2,161.65,121.44,63.0,71.32,22.1,165.96,227.26,11.51,22.32,5.96,7.72
2019-01-28,159.9,115.03,290.86,287.87,362.97,187.94,20.18,72.42,124.37,104.29,76.22,1813.6,160.7,119.21,62.04,70.15,21.98,166.16,215.32,11.54,22.28,5.51,8.02
2019-01-29,160.17,115.71,289.78,292.05,364.91,184.82,19.25,74.16,126.53,103.59,68.56,1808.8,158.86,119.61,60.76,71.77,21.88,164.41,206.42,12.27,24.07,5.51,8.36
2019-01-30,160.82,116.94,289.91,291.67,387.72,194.0,23.09,74.97,130.11,105.52,71.53,1818.7,162.99,121.32,62.07,72.59,22.2,168.25,210.24,12.35,24.52,5.67,8.53
2019-01-31,159.07,119.86,331.05,289.69,385.62,220.02,24.41,74.3,133.16,104.53,71.35,1832.81,164.35,122.96,64.2,72.9,22.03,169.27,214.78,12.76,25.53,5.99,9.0
2019-02-01,159.67,120.89,340.95,290.58,387.43,221.51,24.51,74.88,130.91,107.2,70.8,1836.96,167.55,126.28,63.2,73.41,22.26,170.52,220.5,12.5,25.66,6.25,8.99
2019-02-04,161.13,120.17,337.0,298.77,397.0,225.14,24.13,74.98,130.88,108.97,71.75,1860.99,169.05,123.75,64.42,73.7,22.55,173.29,218.43,12.8,26.19,6.45,9.57
2019-02-05,161.3,120.43,340.7,299.46,410.18,228.35,23.31,76.0,132.0,109.9,72.28,1902.26,170.22,122.87,63.82,74.9,22.8,173.78,224.03,12.72,26.58,6.5,9.71
2019-02-06,160.74,119.27,343.51,299.83,411.11,225.56,23.26,76.38,130.54,109.7,72.67,1906.93,170.78,121.03,64.0,74.62,23.07,173.89,224.67,12.95,26.66,6.55,9.89
2019-02-07,161.57,117.5,344.51,300.13,405.17,226.96,22.67,75.97,128.78,108.67,71.95,1877.06,169.55,118.79,62.25,75.11,22.86,173.05,220.28,12.52,25.49,6.21,9.86
2019-02-08,161.72,119.6,344.16,301.5,404.91,228.56,23.05,77.09,128.6,109.0,73.49,1871.09,171.73,120.14,62.59,75.76,22.92,173.09,226.34,12.73,25.94,5.93,9.97
2019-02-11,164.35,118.01,337.82,300.04,403.95,229.01,22.96,77.23,128.93,109.1,74.32,1865.0,171.23,120.05,63.57,76.05,22.86,170.53,229.18,12.99,26.28,6.43,10.55
2019-02-12,167.05,119.49,340.4,304.11,410.72,234.65,22.82,78.02,132.67,106.55,75.59,1895.29,175.01,124.26,65.77,77.34,23.35,174.29,238.45,13.36,27.69,6.71,10.88
2019-02-13,168.88,119.65,338.49,304.42,410.58,231.97,22.85,78.3,133.1,106.79,75.63,1919.97,173.11,125.18,66.65,78.77,23.32,174.28,236.4,13.39,27.95,6.51,10.91
2019-02-14,169.63,120.75,341.6,301.0,409.82,234.03,23.13,78.12,132.62,106.3,75.67,1902.33,173.2,125.93,66.58,77.91,23.23,175.11,240.78,13.44,28.21,6.52,10.86
2019-02-15,170.24,122.48,349.06,307.23,417.97,234.89,23.68,80.4,136.2,108.93,75.64,1933.57,174.49,129.42,69.43,79.01,23.28,175.4,263.95,13.68,28.29,6.85,11.02
2019-02-19,171.33,122.13,348.43,305.18,416.26,234.58,23.95,80.96,135.8,108.71,76.64,1935.5,174.46,128.93,69.99,79.04,23.25,175.68,269.58,13.82,28.03,6.12,11.17
2019-02-20,170.99,122.66,349.76,307.2,421.55,229.5,23.95,80.82,140.31,107.06,75.97,1926.17,174.66,129.84,69.5,79.81,23.38,176.01,270.72,14.01,28.4,6.1,11.4
2019-02-21,170.17,122.72,349.54,304.51,417.58,230.01,23.92,79.5,138.88,107.12,74.43,1906.31,174.49,127.55,68.25,79.26,23.39,176.0,270.5,13.79,27.76,6.41,11.47
2019-02-22,170.06,124.0,350.08,307.13,424.05,235.0,24.36,80.41,138.68,107.09,76.08,1910.52,175.48,129.73,69.15,79.4,23.74,178.79,274.97,13.84,28.03,6.6,11.59
2019-02-25,169.55,123.89,348.9,305.97,426.87,237.0,24.71,80.72,141.41,106.79,77.13,1890.03,175.01,133.17,69.98,79.77,23.91,178.08,279.3,14.09,28.33,6.63,11.55
2019-02-26,170.15,124.67,346.32,305.88,426.77,236.21,24.21,80.04,137.98,106.81,77.95,1915.73,174.83,133.29,67.41,79.13,23.9,178.28,280.53,14.17,28.53,6.57,11.44
2019-02-27,169.06,125.68,345.03,307.58,435.44,240.31,23.48,79.86,139.58,107.21,79.32,1906.0,176.83,136.01,68.99,79.64,23.85,177.9,283.99,14.23,28.67,6.92,11.14
2019-02-28,167.7,126.29,344.91,309.41,439.96,239.44,23.53,79.09,137.34,108.15,81.24,1697.04,177.26,135.33,64.36,79.58,19.73,178.04,285.25,14.12,28.46,6.79,11.26
2019-03-01,167.44,128.84,346.58,309.47,440.62,243.52,23.68,79.15,137.47,108.39,77.46,1714.08,182.23,137.75,67.55,79.57,19.6,180.5,286.54,12.14,26.81,7.01,10.64
2019-03-04,167.37,127.46,346.1,304.69,432.69,236.97,23.37,79.13,138.35,107.32,74.69,1707.82,180.13,136.08,63.13,79.5,19.53,176.82,284.4,11.56,27.12,7.14,10.35
2019-03-05,166.78,128.49,343.75,305.76,430.12,236.0,23.5,79.26,137.14,106.89,76.04,1745.93,178.75,134.77,63.75,79.15,19.36,177.79,277.78,11.67,27.0,7.1,10.24
2019-03-06,165.91,126.68,340.56,303.32,424.46,233.11,22.41,78.91,134.83,106.6,75.14,1751.62,178.68,131.12,60.16,79.26,19.08,176.74,275.1,11.33,26.66,7.07,10.05
2019-03-07,164.94,126.34,340.03,303.01,422.56,233.37,22.08,78.33,132.8,105.65,74.11,1725.01,178.79,128.17,59.32,78.93,18.82,177.49,276.23,10.9,22.95,6.9,9.53
2019-03-08,164.3,126.7,337.54,300.95,422.54,233.95,22.01,78.05,131.35,105.71,74.4,1715.82,177.43,128.68,58.92,78.64,18.74,177.73,274.55,10.93,23.24,6.44,9.45
2019-03-11,165.6,123.5,341.08,304.4,400.01,239.86,22.96,79.3,133.11,107.04,75.53,1709.9,178.73,132.04,58.74,80.09,19.04,179.07,281.8,11.16,23.76,6.58,9.92
2019-03-12,164.83,123.5,342.51,301.92,375.41,238.71,23.49,78.46,132.48,107.37,76.77,1736.0,180.96,134.3,58.09,80.14,19.06,180.5,285.09,11.28,23.82,7.3,9.82
2019-03-13,166.83,124.31,348.13,303.45,377.14,240.39,23.38,79.7,133.5,107.6,77.85,1760.71,180.81,135.71,60.15,81.09,19.61,180.48,292.51,11.37,24.15,8.09,9.42
2019-03-14,165.17,123.08,352.71,298.51,373.3,241.59,22.82,79.86,133.69,107.78,77.38,1743.88,180.62,134.88,60.94,80.65,19.64,181.43,292.61,11.24,23.88,8.39,10.57
2019-03-15,165.0,123.94,355.92,296.15,378.99,241.89,23.29,79.24,132.67,108.88,76.65,1752.17,180.38,136.09,62.86,80.81,19.94,181.62,296.76,11.25,23.8,8.88,10.13
2019-03-18,166.24,125.24,357.35,297.64,372.28,240.98,23.25,79.86,134.1,108.12,75.23,1756.33,180.9,133.51,63.1,81.76,19.95,180.91,299.2,11.32,23.9,8.96,9.77
2019-03-19,160.75,126.59,360.45,296.6,373.43,241.96,26.0,79.62,134.15,106.6,76.81,1764.03,181.12,132.94,63.12,81.09,20.0,182.3,295.18,11.3,23.85,8.94,9.82
2019-03-20,161.0,128.16,362.44,295.98,376.16,244.59,25.7,78.86,133.01,106.75,75.26,1774.43,180.23,131.66,61.99,80.86,19.99,181.85,298.45,11.23,23.9,9.15,9.68
2019-03-21,162.61,128.31,366.27,299.01,372.7,250.95,27.89,79.85,134.06,110.16,78.53,1774.36,182.33,134.21,63.26,82.14,20.22,185.38,315.02,11.39,24.39,9.59,9.64
2019-03-22,160.62,128.3,360.78,294.01,362.17,241.21,26.37,78.76,129.77,110.41,75.09,1721.59,177.18,130.21,58.77,79.41,19.34,181.67,300.16,10.9,23.41,9.22,8.76
2019-03-25,161.5,129.87,356.84,294.12,370.46,241.7,25.97,78.92,131.38,108.42,74.55,1752.39,177.44,132.29,55.66,79.62,18.97,181.27,301.23,10.71,23.38,9.11,8.42
2019-03-26,161.81,131.02,356.03,294.92,370.38,245.0,25.69,79.38,131.84,109.91,73.93,1768.87,179.69,136.79,52.5,80.65,19.13,182.97,309.8,10.77,23.53,9.27,8.66
2019-03-27,163.01,128.77,355.51,293.95,374.21,241.37,24.89,79.48,131.2,109.97,72.97,1752.11,178.55,134.6,50.87,80.68,18.93,180.18,311.33,10.64,23.41,8.71,8.47
2019-03-28,165.2,128.95,352.87,295.6,374.44,243.33,25.06,80.09,132.37,111.18,74.26,1728.89,180.29,133.26,53.68,82.23,19.0,181.04,312.3,10.66,23.55,8.71,8.49
2019-03-29,167.2,129.76,346.91,300.16,381.42,246.49,25.52,81.11,135.49,113.1,74.92,1744.91,182.71,135.18,55.6,82.97,19.43,181.56,314.46,10.76,23.82,9.14,8.49
2019-04-01,170.92,129.05,346.22,304.29,391.54,245.73,26.36,83.82,140.25,113.78,76.32,1759.23,187.45,135.32,53.63,84.0,20.05,185.96,318.36,10.95,24.38,9.25,8.88
2019-04-02,169.78,129.32,346.63,303.1,390.75,246.82,26.75,83.01,140.19,114.12,75.6,1763.55,187.61,138.92,55.52,83.72,19.72,186.88,318.43,10.92,24.59,9.3,9.06
2019-04-03,169.61,127.05,345.37,297.27,384.74,247.14,29.02,82.64,139.26,114.93,77.05,1774.93,188.54,139.99,55.46,84.33,19.75,188.09,321.75,11.22,25.02,9.75,9.27
2019-04-04,168.79,125.61,345.72,299.67,395.86,237.03,29.09,83.51,140.13,114.03,74.52,1780.6,184.98,139.93,57.01,84.01,19.76,186.13,313.15,11.1,24.66,9.75,8.9
2019-04-05,168.72,126.99,351.44,302.58,391.93,236.98,28.98,84.15,140.36,113.39,75.03,1769.45,185.83,141.2,58.49,84.29,19.79,189.24,311.06,11.11,25.22,7.48,9.0
2019-04-08,168.69,127.16,354.14,305.66,374.52,237.21,28.53,84.05,139.82,113.65,75.0,1788.72,186.41,139.75,57.06,84.62,19.94,189.77,316.9,11.03,24.78,7.4,8.86
2019-04-09,166.09,127.24,354.56,302.68,369.04,238.76,27.24,83.23,136.35,113.76,74.6,1794.47,186.66,137.65,55.93,83.55,19.59,189.02,317.19,10.91,24.37,6.82,8.56
2019-04-10,166.35,127.19,354.35,299.12,364.94,243.66,27.83,82.86,137.53,112.38,74.74,1806.0,187.92,141.3,56.57,84.04,19.97,188.97,322.25,10.91,24.51,6.96,8.57
2019-04-11,166.67,125.15,355.25,305.59,370.16,245.77,27.79,83.59,138.87,112.9,75.5,1818.59,188.59,137.42,55.15,84.8,19.94,189.53,322.23,10.85,24.44,6.77,8.44
2019-04-12,169.5,123.06,356.05,309.7,379.64,244.3,27.85,85.15,141.2,113.16,75.28,1833.07,189.55,136.2,53.45,85.81,20.21,189.6,324.77,10.87,24.6,7.0,8.24
2019-04-15,167.63,124.08,357.34,308.71,375.46,243.79,27.33,84.68,140.25,113.14,74.39,1846.23,189.96,137.49,54.03,85.62,20.2,189.05,327.34,10.89,24.49,7.32,8.33
2019-04-16,167.98,119.96,358.05,310.06,381.72,239.81,27.93,85.17,142.03,111.58,73.49,1841.7,189.4,136.94,52.55,85.91,20.57,188.8,328.54,11.08,24.37,7.37,8.69
2019-04-17,169.28,116.5,361.69,310.5,377.52,236.23,27.49,85.46,142.74,111.1,72.76,1839.79,187.09,125.91,49.86,85.75,20.5,186.3,328.04,11.0,24.06,7.18,8.89
2019-04-18,176.66,115.2,359.37,314.26,380.07,237.4,27.68,86.22,143.36,110.89,70.74,1844.31,186.59,126.01,51.6,86.49,20.52,186.65,323.38,10.89,23.81,7.05,9.03
2019-04-22,177.72,115.47,358.05,315.26,375.17,242.64,28.18,86.16,142.38,112.21,72.58,1844.17,189.04,128.96,54.96,86.62,19.88,187.04,327.6,10.82,23.71,7.12,8.78
2019-04-23,176.73,117.49,358.63,333.1,374.02,243.55,27.97,88.12,142.03,112.8,72.45,1887.73,192.2,132.37,54.36,87.29,20.09,189.29,321.06,11.11,24.05,6.83,9.08
2019-04-24,176.84,118.0,360.5,330.12,375.46,242.7,28.46,87.85,137.73,112.04,71.99,1867.28,192.91,130.09,54.46,87.1,19.87,189.36,325.23,11.03,23.82,6.96,9.0
2019-04-25,175.49,118.23,366.76,328.87,382.8,260.69,27.66,87.94,136.13,111.55,72.65,1866.26,191.93,135.68,55.03,85.91,19.6,189.18,318.11,10.84,23.28,6.94,8.7
2019-04-26,177.22,119.87,370.15,328.33,380.79,267.08,27.88,88.6,139.03,110.9,71.55,1868.0,194.66,134.57,57.75,87.3,19.41,199.86,320.4,10.84,23.42,7.06,8.9
2019-04-29,176.41,119.6,370.97,328.59,379.05,271.69,27.69,89.44,139.02,111.54,72.72,1876.32,193.59,135.29,59.19,87.44,19.66,197.47,316.88,10.75,23.22,7.07,8.86
2019-04-30,177.04,117.04,371.19,333.33,377.69,271.51,27.63,89.75,139.42,115.93,72.82,1854.99,195.8,136.13,56.88,88.17,19.95,197.45,312.29,10.64,23.25,7.23,8.86
2019-05-01,175.36,118.18,371.04,331.85,376.8,270.4,26.81,89.1,138.15,115.22,73.62,1829.52,192.51,134.14,58.0,86.36,19.93,194.44,310.46,10.63,22.95,7.17,8.87
2019-05-02,175.89,118.46,370.41,332.55,375.8,262.67,28.29,87.98,135.17,117.8,67.74,1808.0,191.38,133.13,58.0,87.02,20.04,194.98,310.85,10.68,23.81,6.84,8.45
2019-05-03,179.2,116.91,377.68,334.07,376.46,268.52,28.22,89.13,139.06,117.76,68.52,1824.07,192.49,136.69,60.93,87.35,20.29,196.95,278.41,11.15,25.69,6.9,8.81
2019-05-06,177.16,116.65,376.28,335.72,371.6,269.75,27.42,88.23,136.76,117.32,70.14,1800.51,192.6,136.96,62.55,86.52,20.09,197.13,273.31,11.05,25.69,7.0,8.57
2019-05-07,174.75,114.94,374.74,330.9,357.23,264.81,26.66,85.24,133.67,115.89,68.42,1785.0,188.92,134.52,61.72,85.46,19.61,193.18,265.67,10.59,24.87,6.55,8.26
2019-05-08,175.58,116.25,372.32,334.18,359.75,265.98,27.09,86.26,131.95,116.14,67.25,1751.63,190.93,133.65,61.56,85.49,19.53,193.15,266.25,8.6,24.55,6.72,7.94
2019-05-09,175.63,115.8,374.33,339.36,354.13,270.49,27.21,86.13,131.2,115.87,66.39,1736.03,190.51,131.77,61.5,85.45,19.29,193.73,267.43,8.4,23.97,6.89,8.51
2019-05-10,175.92,116.22,377.89,341.35,354.67,274.9,27.96,86.32,131.34,116.72,65.99,1829.85,191.88,131.69,60.97,85.58,19.12,194.64,264.22,8.71,24.11,7.1,8.26
2019-05-13,171.79,114.37,368.89,335.37,337.37,260.12,26.24,83.05,125.3,115.45,62.39,1777.26,183.97,125.92,58.03,84.11,18.27,189.21,243.9,8.26,22.54,7.04,8.02
2019-05-14,174.49,114.94,373.15,336.17,343.04,272.07,27.32,84.32,127.47,116.92,64.11,1793.67,186.03,127.93,58.52,85.02,18.3,191.25,248.88,8.5,23.29,6.73,8.29
2019-05-15,173.77,115.62,377.19,334.15,345.64,273.96,27.58,84.32,127.3,117.25,65.23,1789.43,186.95,128.41,59.1,85.77,18.73,193.88,248.7,8.71,23.54,6.57,8.23
2019-05-16,175.63,116.73,382.19,339.39,353.81,277.96,28.01,85.12,126.61,119.1,66.4,1803.31,191.44,131.4,61.48,86.59,18.94,196.83,253.62,8.78,23.89,6.79,8.26
2019-05-17,174.62,116.01,386.41,337.99,355.02,272.99,27.5,84.17,122.76,118.73,65.31,1787.29,187.53,130.9,59.43,85.9,19.02,195.3,250.12,8.77,23.39,6.72,8.26
2019-05-20,174.74,116.23,377.29,342.01,352.79,265.08,26.68,84.0,122.43,118.32,64.39,1752.23,184.67,127.23,60.61,85.16,18.96,194.16,244.95,8.49,22.76,7.09,8.06
2019-05-21,175.04,116.58,379.21,343.95,358.75,271.21,27.35,85.61,124.95,120.41,65.92,1772.19,185.86,128.8,63.18,86.47,19.44,195.56,252.95,8.73,23.46,7.1,8.31
2019-05-22,174.46,117.98,378.08,341.3,352.78,273.39,27.41,85.22,123.56,121.0,66.46,1745.02,185.53,127.55,63.03,85.61,19.2,197.69,253.14,8.63,23.15,7.05,8.35
2019-05-23,172.65,116.81,375.51,340.07,350.55,264.79,26.36,82.1,122.26,120.41,63.75,1716.93,180.11,125.33,59.89,84.87,19.19,194.63,254.38,8.29,22.43,6.82,8.22
2019-05-24,172.17,116.79,375.0,338.78,354.9,268.95,26.44,82.69,122.9,118.74,64.66,1708.48,182.15,127.04,61.2,84.49,20.03,194.73,255.94,8.37,22.62,6.77,8.08
2019-05-28,169.81,115.76,377.0,337.89,354.88,266.65,29.05,81.76,121.59,119.35,65.82,1685.8,180.4,125.0,61.2,83.93,19.66,194.78,253.34,8.15,22.11,6.47,8.04
2019-05-29,169.0,115.49,375.37,339.34,348.8,264.19,28.09,81.48,121.48,119.07,63.23,1685.92,179.36,121.3,58.04,83.39,19.0,194.52,247.5,8.12,22.02,6.62,8.09
2019-05-30,169.48,115.9,379.22,341.96,349.87,262.6,28.03,80.81,121.84,119.55,63.67,1673.06,180.69,120.49,58.1,83.81,19.14,195.92,247.97,8.2,22.49,6.29,8.09
2019-05-31,166.78,115.94,376.8,338.54,341.61,261.93,27.41,79.48,119.81,120.3,61.95,1656.22,179.5,113.68,58.12,81.89,18.68,194.98,244.59,8.09,21.91,5.9,7.96
2019-06-03,166.34,116.77,377.65,344.57,338.89,248.38,27.58,79.84,120.65,116.57,60.62,1650.46,175.24,114.05,53.98,82.18,18.66,189.33,241.36,8.19,22.02,6.09,7.6
2019-06-04,170.41,117.56,387.67,349.35,344.62,257.55,29.57,81.42,122.08,120.24,63.39,1747.03,182.36,117.54,55.75,83.67,19.39,194.29,254.71,8.55,22.64,5.72,7.8
2019-06-05,172.48,117.02,384.96,352.7,348.75,263.25,29.5,82.67,123.12,121.79,64.93,1765.0,185.85,118.78,55.14,84.37,19.56,200.33,263.63,8.51,22.73,5.78,7.79
2019-06-06,170.67,117.5,387.31,352.52,350.64,268.49,31.82,82.86,123.39,121.57,65.77,1754.86,189.2,118.81,54.27,83.94,19.66,203.26,257.18,8.48,22.49,5.74,7.46
2019-06-07,171.97,118.35,394.04,355.23,353.7,274.55,32.41,83.17,124.46,122.54,68.46,1778.29,193.29,118.4,55.7,85.77,19.71,207.09,246.44,8.49,22.89,5.96,7.59
2019-06-10,172.39,113.93,395.41,351.6,353.8,275.87,33.23,80.56,125.74,122.29,70.37,1781.12,195.08,116.42,57.47,86.48,19.88,207.11,250.07,8.36,22.63,6.05,7.38
2019-06-11,171.01,112.21,391.64,344.04,349.33,266.29,32.41,77.37,127.28,121.69,70.18,1803.63,194.81,117.14,58.07,86.3,19.86,206.58,243.0,7.85,22.16,5.6,7.44
2019-06-12,171.23,115.24,391.16,345.51,347.03,267.88,32.18,78.08,127.1,120.95,70.46,1798.9,197.77,120.65,57.74,85.52,19.92,206.5,243.88,7.97,22.25,6.0,7.12
2019-06-13,167.15,111.82,389.72,349.08,348.86,273.79,31.39,78.55,127.17,120.84,72.18,1809.52,198.47,117.24,59.26,85.68,19.99,205.37,242.01,8.22,22.8,5.98,7.28
2019-06-14,166.99,111.74,392.08,350.14,347.16,272.25,30.36,78.85,127.23,121.4,71.59,1775.5,197.13,117.93,58.67,84.99,19.91,205.2,236.08,8.05,22.52,5.5,7.05
2019-06-17,164.74,113.4,394.07,348.69,354.9,274.56,29.2,78.18,127.32,121.53,72.21,1781.41,198.72,120.14,60.02,84.45,19.9,203.34,238.6,8.16,23.28,6.41,7.17
2019-06-18,165.54,114.65,395.21,353.52,373.96,282.64,30.45,79.69,130.33,122.62,71.82,1808.99,201.89,122.37,60.91,86.51,20.52,205.93,242.06,8.35,23.53,6.88,7.36
2019-06-19,165.93,115.23,397.75,355.73,368.56,285.51,30.5,79.77,130.61,123.29,72.66,1842.06,204.05,123.77,61.62,86.8,20.63,209.41,243.16,8.34,23.59,6.9,7.4
2019-06-20,167.43,115.56,398.77,362.8,374.88,288.8,30.01,81.83,133.63,123.88,74.42,1861.31,203.7,128.83,62.77,88.58,20.86,211.02,248.73,8.46,23.73,7.11,7.56
2019-06-21,168.87,115.49,394.69,359.36,371.84,285.74,29.1,81.03,133.89,122.7,72.87,1880.0,200.96,132.39,63.5,87.76,20.7,210.75,253.39,8.95,24.93,6.83,7.6
2019-06-24,167.25,115.63,392.44,359.98,373.99,282.5,29.26,81.93,134.37,121.22,72.71,1870.81,201.39,126.98,62.75,87.85,20.66,209.57,252.09,8.49,24.19,6.46,7.4
2019-06-25,166.36,115.36,390.91,360.56,369.32,275.36,28.86,81.2,133.71,121.26,69.87,1845.47,196.45,125.15,60.73,87.56,20.6,207.9,246.38,8.66,24.41,7.52,7.74
2019-06-26,165.83,111.34,388.24,359.5,374.94,275.34,29.92,80.4,135.15,121.27,69.95,1830.22,198.68,125.34,60.08,87.83,20.79,205.69,255.31,8.81,25.2,7.2,8.04
2019-06-27,166.01,111.47,391.41,359.09,364.02,278.51,30.74,81.16,135.5,121.34,71.28,1845.17,200.87,126.11,62.82,88.26,20.74,207.29,257.99,8.8,25.67,7.95,8.23
2019-06-28,169.11,110.79,395.18,363.54,364.01,274.57,30.37,81.94,136.29,122.68,72.53,1874.71,204.82,130.98,66.41,90.84,20.79,209.16,259.62,9.1,29.37,9.26,9.32
2019-07-01,171.5,112.74,397.74,361.47,356.46,283.51,31.2,82.66,136.6,124.57,73.2,1898.42,208.11,131.28,67.7,92.11,20.99,211.29,262.84,9.09,28.32,8.64,9.47
2019-07-02,171.23,114.2,398.69,367.57,354.16,288.31,31.24,83.05,135.85,124.91,73.97,1907.99,206.59,134.08,66.92,91.22,21.06,213.82,265.3,8.92,27.5,8.35,9.0
2019-07-03,171.8,114.42,400.0,370.38,354.47,293.15,31.19,83.7,135.59,126.62,74.26,1919.65,209.33,133.35,67.28,91.91,21.16,217.06,268.86,9.02,27.73,8.51,8.87
2019-07-05,170.03,112.82,401.68,369.92,355.86,294.53,31.5,83.41,135.49,126.8,74.31,1924.75,209.51,130.3,68.28,91.09,21.16,217.33,270.74,8.92,27.97,8.55,8.76
2019-07-08,169.59,111.52,399.4,369.18,351.12,293.0,32.04,82.36,134.84,126.83,73.43,1875.76,207.93,125.3,69.14,90.6,20.74,215.64,268.0,8.94,28.0,8.41,8.66
2019-07-09,169.6,113.08,401.22,369.73,353.09,298.02,33.15,82.06,134.29,127.0,77.96,1877.87,206.72,125.72,69.67,90.37,20.63,217.48,270.55,9.11,28.99,8.5,8.72
2019-07-10,169.57,114.53,407.21,368.16,352.3,298.75,33.79,82.1,132.64,126.92,78.37,1869.39,209.55,124.37,69.64,89.58,20.59,218.87,270.39,9.08,29.25,8.54,8.39
2019-07-11,171.75,109.82,410.25,368.23,359.0,302.31,33.06,82.66,133.96,127.82,79.44,1874.17,211.3,121.49,71.1,89.59,20.85,218.59,271.9,9.05,29.33,8.58,8.42
2019-07-12,174.05,108.29,414.31,369.45,365.33,301.13,33.21,84.15,138.36,129.36,82.28,1882.48,212.28,120.82,70.62,91.0,21.23,219.65,274.26,8.78,29.26,8.75,8.2
2019-07-15,172.69,108.47,414.63,367.69,361.61,301.1,34.39,83.85,139.64,130.36,82.17,1881.91,210.92,123.04,71.34,90.98,21.35,221.04,277.64,8.89,29.29,7.52,8.16
2019-07-16,175.15,108.82,414.84,365.35,362.75,295.5,33.85,83.82,139.09,129.71,80.59,1888.9,209.74,122.82,69.2,91.3,21.31,217.54,275.51,8.86,29.88,7.63,8.21
2019-07-17,164.55,107.09,414.56,358.47,369.52,296.56,33.6,81.88,135.73,130.6,80.87,1867.74,209.7,123.41,68.44,89.28,21.18,216.96,277.43,8.95,29.49,7.59,8.0
2019-07-18,174.25,108.34,415.62,356.21,361.11,294.68,33.0,82.63,134.89,131.33,81.06,1885.91,207.56,123.26,68.53,88.9,21.38,214.8,275.49,8.77,29.06,7.57,7.85
2019-07-19,175.3,106.79,409.79,356.96,377.36,289.74,32.51,83.32,136.23,129.74,78.51,1882.09,208.1,120.8,68.55,88.71,21.39,214.21,282.74,8.74,28.45,7.4,7.77
