Date,BABA,TSM,NVS,JD,SAP,ASML,ACN,UN,AZN,BHP,LIN,SHOP,GSK,RIO,RY,TD,BP,NTES,ENB,TAK,SPOT,MELI,TAL,AON,UBS,INFY,BIDU,VOD,LULU,ETN,NXPI,INFO,ZTO,TEL,CS,JCI,MRVL,EDU,TT,LBTYA,STX,QGEN,LBTYK,CRSP,ALV,SU
2020-06-02,214.33,52.01,86.46,55.62,130.46,334.73,205.78,52.11,54.72,49.77,206.26,779.5,42.03,55.75,69.33,44.98,24.95,81.73,33.32,19.21,189.36,859.77,61.79,194.83,11.12,9.38,107.23,16.98,312.3,85.62,101.45,71.0,33.54,86.27,9.59,32.35,34.61,127.48,91.44,22.15,52.69,43.94,21.54,68.36,67.21,18.28
2020-06-03,218.61,53.06,85.7,56.73,133.56,346.3,207.28,53.12,55.0,50.48,212.89,762.02,42.12,56.53,69.94,46.28,25.9,82.92,33.28,19.05,184.63,853.52,64.39,198.97,11.6,9.27,112.45,17.14,323.74,89.33,108.55,72.66,34.5,89.1,10.17,33.57,35.96,128.93,94.33,22.09,53.12,44.08,21.56,64.95,69.96,18.83
2020-06-04,218.04,54.28,85.12,56.52,134.34,353.11,203.1,53.25,53.87,50.4,212.56,735.19,41.65,56.65,70.44,46.25,25.69,81.0,32.72,18.4,181.84,839.99,63.26,197.99,11.61,9.27,109.06,17.26,317.42,91.99,109.55,71.42,33.11,88.82,10.21,34.41,35.89,128.45,95.54,22.68,54.05,44.36,22.04,63.67,68.51,19.23
2020-06-05,219.55,55.2,85.89,59.04,135.82,357.22,208.49,53.72,53.85,51.45,221.28,727.77,41.7,56.55,71.92,48.37,27.71,85.07,33.34,18.58,184.28,866.93,65.84,200.2,11.66,9.38,114.4,17.56,319.78,95.43,113.82,73.56,34.56,91.04,10.47,36.05,35.89,130.58,102.01,23.24,54.39,43.83,22.69,62.26,69.9,21.22
2020-06-08,219.0,55.57,85.67,59.17,136.61,349.25,211.28,53.73,52.58,52.68,216.43,730.67,42.37,58.28,71.89,49.17,28.38,81.83,33.9,18.78,187.3,858.86,65.85,198.01,11.95,9.56,117.03,18.16,315.3,95.67,114.1,74.53,34.45,91.65,10.95,36.81,34.95,132.5,98.99,24.02,55.63,44.09,23.35,60.53,70.79,21.28
2020-06-09,220.72,56.61,88.43,58.82,136.74,349.33,207.34,52.99,52.73,52.28,214.23,741.7,41.88,57.75,70.65,48.41,27.34,81.91,33.02,18.92,191.31,866.43,65.58,194.29,11.71,9.33,115.83,17.75,316.4,95.42,111.51,73.11,34.08,87.08,10.71,35.74,35.17,128.76,97.46,22.97,54.83,44.0,22.41,63.26,67.67,20.53
2020-06-10,223.68,57.55,88.0,60.7,136.58,347.92,209.43,53.46,53.64,52.46,213.36,743.64,42.41,58.57,69.74,47.52,26.38,85.0,32.27,18.93,189.4,886.78,65.54,193.18,11.49,9.3,116.81,17.45,323.25,91.98,110.29,72.78,35.23,85.14,10.53,34.43,35.06,131.84,94.59,22.84,55.33,43.65,22.29,63.03,66.51,19.77
2020-06-11,215.24,55.04,84.4,57.24,129.5,332.89,195.95,53.26,51.57,48.67,199.11,725.12,40.21,55.55,65.99,44.55,24.07,82.29,30.44,18.32,178.68,855.0,63.04,180.65,10.69,8.86,111.83,15.61,308.12,85.13,102.47,69.26,34.49,78.87,9.74,33.62,33.32,127.78,89.77,21.42,51.26,43.08,20.96,59.7,61.17,17.77
2020-06-12,217.64,56.0,84.35,57.99,130.14,343.07,201.59,53.38,51.47,50.01,201.94,742.58,40.42,57.5,67.3,45.9,24.75,81.9,31.01,18.47,180.07,896.43,63.71,181.95,10.88,9.11,116.27,15.96,296.36,86.01,106.17,69.81,34.89,78.59,9.97,34.45,33.73,128.38,90.39,22.34,50.61,42.97,21.77,59.89,63.14,18.32
2020-06-15,217.03,56.02,85.16,59.51,130.42,350.01,199.79,53.47,52.64,49.35,203.24,805.47,40.72,57.09,67.37,45.59,24.36,82.64,31.12,18.38,187.88,924.0,64.84,184.1,10.94,9.22,116.82,15.94,303.05,86.69,109.46,70.37,36.74,79.94,10.02,35.35,34.39,126.96,90.65,22.07,50.74,43.28,21.61,62.45,63.84,18.22
2020-06-16,222.62,55.8,86.76,60.98,133.53,352.05,204.4,54.58,53.58,50.05,208.28,805.76,41.32,57.45,68.48,46.17,24.55,82.53,32.1,19.17,185.48,950.26,62.42,186.12,11.1,9.12,122.78,16.29,310.61,88.94,113.26,72.27,36.2,82.2,10.2,35.43,34.74,123.86,91.68,22.53,51.68,42.77,22.04,66.27,64.14,18.56
2020-06-17,224.25,56.6,89.49,62.01,134.52,362.41,205.2,55.28,53.9,49.64,207.48,817.36,41.83,57.46,67.98,45.61,23.7,81.47,31.54,18.64,199.83,935.73,64.16,191.93,11.06,9.33,122.03,16.14,303.69,88.84,116.75,71.6,37.3,81.41,10.18,35.25,34.98,130.93,91.85,22.13,51.02,42.47,21.7,66.33,63.96,17.71
2020-06-18,223.54,56.15,89.66,60.79,135.14,358.88,202.93,55.17,52.66,49.02,208.16,863.56,40.95,56.13,68.45,45.42,23.69,81.86,31.8,18.77,225.28,926.02,64.58,190.99,11.08,9.22,123.46,15.85,302.98,87.53,117.19,71.67,37.12,81.33,10.17,34.71,34.49,129.89,90.07,23.71,49.64,42.44,23.14,67.34,62.83,17.45
2020-06-19,220.64,55.31,91.1,58.64,137.03,360.67,201.55,55.75,53.02,47.96,208.05,881.0,41.1,55.02,67.99,45.24,23.67,82.64,31.1,18.61,231.29,952.96,67.05,186.79,10.82,9.16,123.08,15.65,297.38,89.34,117.27,72.03,38.64,80.7,10.1,34.32,33.98,136.9,89.29,23.17,52.05,42.58,22.73,69.08,63.1,17.05
2020-06-22,221.41,56.0,90.62,59.09,140.98,364.29,202.6,55.52,53.42,49.11,209.97,904.81,41.22,56.12,68.04,45.39,23.87,83.64,31.03,18.85,236.06,984.54,66.76,188.78,11.06,9.15,123.08,15.88,304.69,87.08,117.04,73.29,37.28,80.95,10.2,34.93,34.71,133.39,90.18,23.24,50.91,42.57,22.68,72.02,63.5,17.32
2020-06-23,228.75,56.76,90.46,59.92,141.07,366.64,207.4,55.37,54.25,49.82,212.37,911.34,41.59,56.92,68.32,45.51,24.17,87.01,30.93,19.02,241.76,977.49,67.6,189.01,11.26,9.42,123.33,16.01,301.16,87.12,119.92,72.77,37.45,81.66,10.35,34.79,34.36,134.88,90.09,22.75,48.87,42.81,22.19,75.37,65.35,17.58
2020-06-24,226.22,56.58,88.8,59.84,135.85,361.58,201.84,54.74,52.13,48.41,206.07,897.0,40.67,55.63,67.28,44.24,23.14,87.49,30.1,18.32,242.86,953.77,67.55,187.53,10.96,9.07,121.37,15.63,295.22,84.01,113.06,71.74,37.38,78.07,9.91,33.29,33.63,132.11,86.04,22.01,47.62,42.98,21.43,73.09,62.88,16.71
2020-06-25,222.16,57.04,89.6,60.51,137.66,366.55,217.32,54.83,53.01,49.41,209.14,916.32,41.12,56.76,68.28,44.74,23.5,87.21,30.31,18.48,267.47,971.44,67.93,194.39,11.4,9.29,123.73,15.89,295.13,85.47,113.37,72.95,37.06,78.98,10.26,33.46,33.87,132.98,85.8,21.83,47.73,43.54,21.38,76.05,63.68,16.73
2020-06-26,215.71,56.33,87.1,59.65,136.78,361.76,212.47,54.51,52.7,48.54,206.82,910.0,40.55,55.8,66.68,43.5,22.76,87.61,29.63,18.34,264.95,973.17,68.33,190.02,11.22,9.53,121.8,15.41,289.53,85.5,108.15,72.69,36.93,78.68,9.99,33.36,33.23,133.5,84.64,20.92,46.97,43.5,20.72,74.04,62.56,16.3
2020-06-29,215.02,56.39,87.33,59.58,138.43,364.81,212.72,53.7,52.91,48.98,211.28,922.42,40.75,55.59,67.41,44.1,23.48,86.53,30.29,18.11,265.14,980.83,67.44,188.22,11.38,9.57,121.29,15.74,294.35,86.91,111.58,72.82,37.1,80.6,10.15,33.82,33.56,131.18,89.19,21.86,47.76,43.16,21.48,75.05,64.02,16.96
2020-06-30,215.7,56.77,87.34,60.18,140.0,368.03,214.72,53.27,52.89,49.73,212.11,949.2,40.79,56.18,67.8,44.61,23.32,85.88,30.42,17.93,258.19,985.77,68.38,192.6,11.54,9.66,119.89,15.94,312.01,87.48,114.04,75.5,36.71,81.55,10.31,34.14,35.06,130.23,88.98,21.86,48.41,42.81,21.51,73.49,64.51,16.86
2020-07-01,215.95,56.82,87.85,60.0,140.08,367.59,214.59,53.47,53.32,49.45,214.77,1016.64,40.86,55.98,67.42,44.06,23.21,85.55,30.22,17.64,258.9,977.14,69.95,191.14,11.41,9.68,120.63,16.0,308.62,87.1,111.91,75.84,37.0,80.06,10.17,33.89,34.37,130.95,88.86,21.88,47.3,42.71,21.46,78.5,62.59,16.45
2020-07-02,223.6,58.62,87.57,61.39,142.85,373.22,215.72,54.13,53.8,50.07,221.26,1029.97,41.22,56.29,68.16,44.65,23.41,86.18,30.63,17.79,271.49,988.42,72.93,191.45,11.65,9.92,123.3,16.06,304.77,88.24,112.72,75.85,37.53,80.88,10.31,34.34,35.02,135.57,90.53,22.51,47.34,42.51,22.0,79.7,65.26,16.74
2020-07-06,240.0,61.88,88.46,63.24,147.56,385.46,217.55,53.77,54.1,50.43,224.65,986.77,41.01,56.95,69.02,45.23,23.64,88.01,30.49,17.66,260.26,995.93,74.15,192.7,11.93,10.11,132.93,16.28,314.35,88.88,116.53,76.68,36.34,82.5,10.64,34.73,36.16,143.84,92.54,23.28,48.03,43.26,22.79,84.11,66.48,16.94
2020-07-07,236.51,60.71,87.8,61.67,144.06,382.02,216.33,53.19,53.47,49.92,224.53,1013.99,40.38,56.91,67.93,44.28,23.02,88.86,29.94,17.49,261.99,1007.24,70.85,192.46,11.71,10.24,127.83,15.86,306.74,87.4,115.43,76.26,37.51,80.83,10.37,34.25,35.44,137.64,91.41,22.97,47.11,43.19,22.54,91.41,64.54,16.39
2020-07-08,257.68,62.59,88.12,65.38,146.95,391.93,218.89,53.04,54.19,51.11,221.52,1017.3,40.73,58.3,68.06,44.63,23.16,90.91,30.1,17.48,269.26,1015.0,73.09,195.54,11.87,10.34,130.64,15.83,309.88,87.34,116.43,76.45,36.87,80.09,10.51,34.15,37.58,141.58,92.13,22.92,46.56,43.57,22.59,94.17,64.16,16.24
2020-07-09,261.58,64.78,87.34,67.36,152.67,394.72,219.31,51.96,53.97,50.5,221.95,1040.02,40.37,57.96,67.16,43.23,22.05,96.65,29.59,17.28,274.79,1017.45,76.39,194.46,11.67,10.23,132.53,15.49,315.08,85.64,117.9,75.74,37.88,79.06,10.24,33.38,38.12,148.14,90.29,22.72,46.78,44.55,22.39,94.02,63.3,15.73
2020-07-10,261.01,63.85,87.01,65.61,153.49,395.85,220.26,52.76,53.76,51.07,225.95,1031.86,39.91,58.9,68.48,44.1,22.46,96.89,29.6,17.27,278.24,1035.83,73.56,197.56,11.93,10.39,132.33,15.67,314.39,86.44,117.1,75.64,37.12,78.77,10.57,33.87,38.31,148.39,91.64,22.9,47.38,45.31,22.56,89.47,65.54,16.14
2020-07-13,251.67,65.07,86.08,62.3,150.93,388.62,215.74,53.09,53.24,50.77,225.82,968.75,40.07,58.75,68.63,44.64,22.46,95.4,29.7,17.1,261.19,981.97,73.18,197.06,11.8,10.47,127.84,15.46,305.15,87.43,117.04,75.81,37.0,79.79,10.45,34.0,36.67,144.3,92.09,22.69,47.33,45.23,22.34,86.23,65.33,16.25
2020-07-14,248.58,66.96,87.47,62.13,153.85,396.83,219.16,53.35,53.98,52.36,233.13,974.41,40.7,60.84,69.62,44.74,23.28,95.21,30.59,17.33,262.8,972.63,71.95,199.05,12.16,10.59,125.49,15.92,308.32,90.67,120.45,76.89,36.58,81.47,10.75,34.97,37.23,141.04,97.53,23.06,47.38,46.37,22.72,90.91,66.64,16.97
2020-07-15,249.21,66.06,87.87,62.55,156.61,375.43,219.76,53.66,58.0,53.08,237.63,959.45,41.95,60.87,70.86,45.71,23.81,94.44,30.98,17.5,258.5,971.63,74.05,200.99,12.07,11.91,125.05,16.09,312.51,93.4,121.83,78.15,36.26,85.49,10.75,36.44,37.05,144.44,100.93,23.37,48.24,46.3,23.03,93.32,67.73,17.3
2020-07-16,242.5,66.59,87.39,61.71,155.12,385.22,219.11,53.61,57.43,52.95,238.89,925.49,41.49,61.18,70.44,45.55,23.72,90.0,30.74,17.24,268.68,956.62,72.64,202.67,12.07,12.23,123.43,15.96,313.08,93.56,121.13,77.47,36.36,84.72,10.66,37.17,36.59,144.76,101.94,23.09,48.5,47.68,22.74,91.32,68.07,17.08
2020-07-17,247.14,66.4,88.17,62.13,156.28,383.59,221.94,54.15,61.1,53.84,242.6,928.13,41.82,62.15,70.62,45.39,23.25,91.45,30.66,17.36,263.23,964.72,73.76,203.66,12.07,12.27,122.77,16.28,316.82,94.57,122.71,79.07,36.17,85.58,10.64,37.67,36.52,142.53,102.45,22.81,48.27,48.13,22.49,92.35,64.51,17.0
2020-07-20,254.81,66.89,88.01,63.4,159.77,391.48,223.43,53.91,58.68,53.59,240.32,1009.39,41.58,62.42,70.12,45.54,22.94,94.18,30.55,17.76,291.19,1024.81,77.04,203.9,12.02,12.58,124.35,16.31,326.84,92.78,123.56,79.52,36.49,85.2,10.69,36.8,36.88,146.63,103.38,22.95,48.59,48.21,22.63,95.3,65.69,16.72
2020-07-21,257.9,67.81,86.02,62.61,162.51,383.82,222.75,54.22,58.07,53.32,244.0,952.83,41.57,61.31,71.09,46.04,24.09,94.37,30.96,17.63,276.38,1018.9,78.45,206.22,12.31,12.49,125.22,16.56,325.39,93.56,123.49,79.75,36.48,86.14,10.76,36.71,36.32,146.9,105.45,22.88,49.42,48.33,22.58,93.55,66.08,18.18
2020-07-22,251.7,68.53,86.5,61.84,164.47,392.6,224.23,54.44,56.98,53.19,245.34,957.33,41.17,61.44,71.13,45.87,23.45,93.02,31.44,17.44,289.62,1019.39,78.31,207.86,12.36,12.3,122.75,16.59,326.72,93.97,121.36,80.2,35.66,86.78,10.78,37.05,36.01,144.58,106.21,23.03,49.47,48.56,22.71,92.97,67.48,17.94
2020-07-23,251.88,67.37,84.89,60.52,161.27,384.23,222.3,58.18,55.17,52.71,245.98,928.41,40.3,60.68,70.91,45.65,23.22,91.08,31.25,17.35,267.54,982.3,74.31,207.37,12.16,12.24,121.1,16.34,320.01,93.83,119.18,79.95,34.93,88.31,10.6,37.35,35.33,137.97,105.42,22.62,50.0,48.56,22.29,90.8,68.82,17.18
2020-07-24,249.0,73.9,84.22,60.88,158.62,367.68,221.44,58.62,55.8,52.61,244.07,929.81,40.29,60.77,69.84,45.05,22.93,89.67,31.28,17.42,268.74,988.99,75.74,207.17,12.17,12.33,119.02,15.61,321.5,93.61,115.75,79.56,34.88,87.27,10.57,36.8,34.99,138.05,103.76,22.46,48.04,48.66,22.11,90.35,68.49,16.7
2020-07-27,250.86,83.25,84.71,62.78,164.87,381.78,223.32,59.54,56.58,54.39,246.86,976.39,40.88,62.57,69.85,44.93,23.14,90.38,31.31,17.97,272.5,1070.44,78.5,207.02,12.3,12.67,115.86,15.62,331.55,95.23,120.24,79.94,35.61,89.94,10.63,37.07,35.58,139.75,104.55,23.15,49.58,49.36,22.79,92.12,70.12,16.85
2020-07-28,249.05,76.92,84.01,61.49,160.36,376.36,222.18,59.93,56.32,53.52,243.7,985.0,41.3,61.28,69.11,44.55,22.82,90.06,31.58,17.87,267.12,1039.56,78.69,205.74,12.08,12.58,115.69,15.83,322.64,93.34,115.24,79.91,35.15,86.91,10.54,36.58,34.98,135.49,103.71,23.33,48.57,49.56,22.9,86.4,69.02,16.13
2020-07-29,252.45,82.67,84.41,62.59,164.66,364.62,224.38,60.79,56.64,54.26,244.71,1053.59,40.59,62.68,69.83,44.92,23.22,90.48,32.64,18.28,262.21,1086.91,78.47,205.8,11.98,12.85,119.82,16.1,325.74,96.89,119.09,80.52,36.37,89.89,10.65,37.99,35.11,135.24,110.47,23.96,44.31,50.58,23.44,85.53,68.89,16.43
2020-07-30,252.74,79.93,84.23,62.29,160.17,362.73,223.98,60.06,57.89,53.15,242.02,1048.84,40.25,61.04,69.39,44.52,22.44,90.24,32.2,18.16,261.79,1107.5,78.0,207.43,11.74,12.95,118.0,15.66,323.66,94.46,117.22,80.13,36.56,89.2,10.46,37.24,35.94,138.19,110.86,23.57,44.4,50.4,23.0,86.36,66.97,16.21
2020-07-31,251.02,78.89,82.14,63.79,159.22,353.72,224.78,59.03,55.78,52.84,245.11,1024.0,40.32,61.04,69.09,44.28,22.04,91.68,32.0,18.2,257.82,1124.62,78.17,205.22,11.68,12.85,119.4,15.2,325.59,93.13,117.53,80.73,37.05,89.07,10.56,38.48,36.47,140.2,111.87,23.41,45.22,49.45,22.76,85.46,65.03,15.76
2020-08-03,257.94,78.95,83.65,64.53,162.15,366.61,227.18,59.95,56.82,53.69,244.31,1083.05,41.29,61.91,69.14,44.5,22.09,93.8,31.77,18.52,254.43,1172.62,80.97,200.23,11.84,12.92,120.55,15.33,328.59,94.87,119.15,81.55,37.3,89.79,10.77,38.92,37.37,143.13,112.19,23.3,44.76,48.93,22.72,92.5,67.13,16.11
2020-08-04,262.2,80.19,84.15,64.57,160.26,370.33,227.15,60.4,56.08,54.16,243.85,1080.0,41.24,61.86,69.43,44.7,23.74,95.96,32.98,18.37,250.02,1173.93,78.84,199.64,12.0,12.64,126.67,15.54,328.21,94.65,120.91,81.98,37.34,91.07,10.9,38.36,37.5,144.94,112.28,23.36,45.39,47.49,22.77,94.57,67.85,16.09
2020-08-05,264.91,81.63,83.42,65.52,161.64,368.51,228.7,59.9,55.95,56.02,248.27,1094.65,41.21,64.6,70.62,45.28,23.95,96.17,32.85,18.43,249.25,1225.45,82.02,198.53,12.21,12.65,125.85,15.39,340.42,96.34,119.86,81.96,37.0,92.24,11.04,38.34,37.77,148.08,115.15,22.86,45.13,47.09,22.27,94.51,68.94,16.63
2020-08-06,265.68,80.52,83.41,64.91,161.98,369.23,230.89,58.97,56.21,56.84,246.66,1088.13,40.97,62.46,71.11,45.47,23.26,96.41,33.06,18.19,255.32,1219.96,81.3,195.61,12.24,12.83,125.58,15.42,339.18,96.51,122.45,82.72,37.53,91.71,11.01,38.39,36.63,147.6,115.49,22.49,44.96,46.87,21.97,92.94,68.28,16.43
2020-08-07,252.1,80.03,82.91,62.06,161.17,366.07,231.56,58.27,55.41,55.89,245.31,1053.12,40.79,60.95,71.3,45.77,22.98,93.3,33.0,18.15,252.12,1193.97,76.58,195.44,12.19,12.6,125.0,15.41,342.12,97.76,120.71,83.96,36.34,92.42,11.01,39.05,36.08,140.87,116.85,22.39,45.31,47.31,21.76,89.81,67.42,16.18
2020-08-10,248.13,79.87,82.39,61.49,159.64,365.41,230.34,58.18,55.38,57.16,243.34,1005.56,40.94,61.61,72.03,46.43,23.5,91.28,33.5,18.19,248.99,1124.31,74.0,192.84,12.28,12.59,125.06,15.5,344.32,99.76,121.39,83.53,36.0,94.25,11.16,40.1,35.35,139.42,118.85,22.18,46.07,46.45,21.6,90.77,69.62,16.91
2020-08-11,248.42,77.94,82.43,61.18,159.15,361.31,228.57,57.45,55.18,56.83,244.85,971.99,41.29,61.35,73.42,47.47,23.81,90.9,33.52,18.49,253.72,1100.01,74.89,193.55,12.32,12.63,124.6,15.5,335.37,102.18,121.33,82.8,36.16,95.04,11.29,40.79,34.69,140.0,119.8,22.05,45.78,48.7,21.44,89.45,70.91,16.96
2020-08-12,255.19,79.39,84.93,62.9,162.61,374.81,229.75,58.84,56.74,57.46,248.63,991.0,42.16,62.32,73.98,48.25,24.26,94.91,33.98,18.69,253.29,1111.64,75.57,192.13,12.52,12.76,126.11,15.75,345.33,102.55,124.91,83.25,36.99,95.45,11.56,41.06,35.28,141.35,120.2,22.37,45.64,48.42,21.69,91.31,72.37,17.41
2020-08-13,253.72,78.3,85.37,62.54,160.85,374.76,231.73,58.57,55.8,57.03,249.24,999.9,41.19,61.8,73.86,48.0,23.45,92.97,32.87,18.55,253.66,1157.05,77.11,194.67,12.41,12.78,124.57,15.85,350.29,101.43,122.74,83.67,34.75,95.89,11.41,40.65,34.7,141.21,118.37,22.31,44.9,48.65,21.62,91.74,72.62,16.98
2020-08-14,253.97,78.41,84.65,62.06,160.09,371.1,230.25,58.21,55.19,56.99,248.5,987.9,40.55,61.59,73.54,47.9,22.99,92.28,32.87,18.49,251.32,1156.44,73.58,197.2,12.33,12.72,116.74,15.59,349.12,100.89,123.04,82.75,33.67,94.76,11.38,40.86,33.57,135.63,118.88,22.2,45.07,49.45,21.54,89.5,72.25,17.0
2020-08-17,256.96,80.19,86.09,66.98,160.48,378.51,232.62,58.44,56.46,57.98,248.43,1012.96,41.13,62.46,73.6,47.69,22.75,94.91,32.91,18.82,259.91,1189.87,76.6,196.72,12.29,12.87,123.92,15.46,354.87,100.9,124.8,81.84,33.66,94.76,11.28,40.73,33.78,140.91,119.36,21.72,44.9,51.35,21.11,91.65,72.32,16.97
2020-08-18,259.2,79.41,85.63,70.32,161.78,377.22,234.23,58.61,56.33,56.9,246.88,1024.71,41.09,63.58,73.89,47.36,22.36,95.96,32.97,18.86,256.8,1208.64,77.62,196.42,12.14,12.98,124.2,15.58,358.78,100.71,124.38,83.55,33.37,94.04,11.11,40.33,33.38,142.5,118.03,22.6,45.06,52.21,21.96,94.92,71.9,16.8
2020-08-19,260.59,78.54,85.47,72.56,161.31,374.94,234.63,58.52,56.23,55.78,247.24,1009.11,40.74,62.23,73.92,47.23,22.24,95.14,32.79,18.96,261.72,1212.45,74.09,197.57,12.15,12.8,122.71,15.56,360.84,100.48,123.75,82.99,32.42,94.17,11.15,40.23,33.11,137.83,117.4,22.16,45.4,52.42,21.5,100.64,71.07,16.55
2020-08-20,257.97,76.81,87.14,73.94,162.98,372.17,236.61,58.57,56.49,55.74,245.31,1039.62,40.59,62.16,74.33,47.2,21.96,95.86,32.79,18.91,269.33,1218.3,72.98,197.01,12.03,12.82,123.48,15.27,366.42,99.47,121.45,81.83,31.92,92.39,11.04,40.11,32.79,136.26,116.02,22.09,45.04,51.27,21.45,91.76,69.84,16.29
2020-08-21,265.8,78.34,86.4,74.98,160.31,372.12,237.49,58.12,55.71,54.51,244.3,1021.12,40.21,61.53,74.31,47.16,21.46,97.0,32.81,18.84,270.98,1202.28,74.09,193.64,12.03,12.6,122.45,14.99,368.75,100.59,121.5,81.62,31.87,93.54,10.96,40.59,33.46,138.53,117.57,22.01,44.84,52.37,21.4,90.46,69.3,15.83
2020-08-24,276.02,78.9,86.38,76.18,163.89,377.99,237.75,58.77,56.76,55.29,248.91,999.32,40.24,61.82,74.89,48.4,21.91,98.58,32.8,19.19,269.13,1212.09,74.56,190.17,12.27,12.79,122.88,15.39,376.31,102.88,123.78,81.91,32.04,94.68,11.15,40.99,34.72,136.55,118.92,22.27,45.61,51.62,21.65,86.59,70.87,16.58
2020-08-25,286.0,80.04,86.45,78.97,165.58,380.83,238.21,58.62,57.01,54.72,250.08,1037.19,40.14,61.04,75.99,48.97,21.62,102.83,32.68,18.88,268.69,1224.0,76.62,192.37,12.23,12.81,125.7,15.19,378.5,102.82,127.31,80.65,32.65,94.91,11.1,41.2,35.21,138.07,118.46,22.76,45.44,51.78,22.16,88.92,72.61,16.62
2020-08-26,291.96,81.75,87.03,80.38,168.46,385.92,240.45,58.8,57.0,55.16,252.88,1089.33,40.21,61.76,77.11,50.46,21.38,102.8,32.15,18.99,278.29,1215.93,76.78,195.44,12.38,12.88,127.47,15.23,381.5,102.4,127.53,80.31,32.81,95.8,11.2,41.07,35.61,137.88,120.08,23.29,45.73,52.05,22.73,88.91,75.69,16.29
2020-08-27,284.17,80.6,87.0,79.3,165.85,376.22,240.87,58.89,56.11,55.04,250.93,1053.5,39.75,61.21,77.57,50.56,21.14,102.38,32.43,18.78,272.01,1201.4,76.43,199.58,12.29,12.78,127.25,15.07,374.84,102.09,126.05,80.24,32.26,95.45,11.14,40.9,35.91,146.12,118.92,23.42,45.55,50.3,22.81,89.42,77.46,16.45
2020-08-28,289.0,80.44,86.6,79.96,166.72,379.47,242.99,58.57,55.69,55.83,253.57,1042.06,39.6,61.98,77.2,50.2,21.38,100.83,32.56,18.78,279.36,1178.9,76.93,200.11,12.36,12.81,129.0,14.94,377.48,103.51,127.23,80.63,32.72,97.94,11.2,41.3,38.25,149.15,120.3,23.68,46.6,50.65,23.03,90.71,79.07,16.6
2020-08-31,287.03,79.25,86.06,78.64,165.41,374.18,239.93,58.0,56.0,55.06,249.74,1066.42,39.6,61.23,76.12,49.86,20.93,97.44,32.02,18.61,282.16,1168.59,73.81,199.99,12.15,12.6,124.57,14.77,375.67,102.1,125.76,79.92,33.53,96.6,10.97,40.73,38.78,146.63,118.39,23.37,47.99,50.96,23.01,93.46,78.34,16.03
2020-09-01,298.0,81.55,86.87,82.49,166.36,386.9,240.02,58.13,55.38,56.79,256.94,1134.32,38.96,62.21,75.79,49.65,20.77,98.36,32.25,18.55,291.75,1209.26,78.2,202.65,12.19,12.67,126.93,14.49,391.16,103.43,128.2,81.15,35.27,98.51,10.85,41.18,39.19,151.0,120.2,23.27,47.07,50.73,22.7,93.42,78.48,16.13
2020-09-02,296.07,82.17,88.86,83.21,169.02,398.49,247.18,59.39,55.9,56.38,260.23,1074.59,39.9,62.32,75.91,49.77,20.57,98.72,32.56,18.58,276.29,1195.96,79.81,209.73,12.43,12.73,124.26,14.6,398.29,105.57,132.1,83.58,34.59,100.64,10.98,42.18,41.19,153.53,122.39,23.61,48.59,50.63,23.07,93.93,79.85,15.92
2020-09-03,282.5,81.18,87.1,79.04,161.92,376.16,238.98,58.49,54.16,53.15,250.45,1015.7,39.01,60.25,74.52,48.87,20.61,97.07,32.07,18.12,261.66,1087.12,75.83,203.85,12.23,12.47,121.42,14.39,377.87,102.15,126.1,81.58,33.27,97.83,10.96,40.54,38.32,150.34,118.13,23.33,47.09,46.98,22.75,85.69,76.86,15.8
2020-09-04,281.39,78.91,86.68,80.0,159.43,367.42,236.07,57.87,53.58,53.71,247.7,973.02,38.47,61.5,74.22,48.57,20.54,97.05,31.58,18.05,248.21,1083.38,75.13,202.74,12.29,12.44,122.87,14.18,361.41,102.58,126.33,79.19,33.27,98.75,10.92,41.31,37.36,149.29,117.77,22.54,47.01,47.62,22.01,82.02,77.83,15.52
2020-09-08,270.02,77.32,87.33,76.22,154.69,347.35,232.65,58.35,54.71,53.05,243.05,917.4,38.97,60.87,72.76,47.64,20.15,91.55,31.12,17.97,240.02,1022.53,72.65,198.0,12.02,12.67,119.31,14.08,349.8,100.48,119.72,76.59,31.74,95.4,10.45,40.74,37.55,147.72,116.19,22.1,45.69,48.25,21.71,81.46,77.53,13.99
2020-09-09,273.15,79.4,88.22,77.19,162.45,359.37,238.91,60.93,53.64,54.23,251.15,949.31,39.75,61.93,74.03,48.39,20.32,94.4,31.73,18.06,244.93,1057.34,74.28,203.63,12.32,12.75,119.4,14.38,323.93,102.56,124.24,78.03,32.6,98.05,10.76,41.21,39.45,148.98,117.07,21.97,46.23,49.33,21.61,85.25,78.48,14.08
2020-09-10,267.55,78.9,88.52,74.53,159.0,357.0,233.65,60.06,53.07,52.64,247.29,934.17,38.77,60.89,73.03,47.73,19.91,91.9,31.05,17.98,247.78,1040.99,71.82,202.05,12.21,12.6,119.16,13.97,320.0,101.0,123.1,77.16,31.27,96.8,10.7,41.13,38.51,144.64,115.61,21.79,45.93,49.29,21.45,81.8,77.82,13.73
